,merchant_abn,tags1,tags2,tags3,sum(dollar_value),count(1),avg(merchant_fraud)
3034,50589958690,[telecom],b,3.15,2600539.549894143,2097,
3035,94701884796,[health and beauty spas],b,3.49,811766.6863052992,2098,
3036,58729395250,"[hobby, toy and game shops]",b,4.78,2957138.79108358,2099,
3037,66464469789,"[computers, computer peripheral equipment, and software]",a,6.41,164490.86188894478,2102,
3038,16394504716,"[cable, satellite, and other pay television and radio services]",a,5.72,247281.8472679181,2104,
3039,32082195327,"[watch, clock, and jewelry repair shops]",b,3.12,35709.26923256486,2106,
3040,80136098531,"[gift, card, novelty, and souvenir shops]",a,6.33,78625.1655727175,2111,
3041,45362042297,"[watch, clock, and jewelry repair shops]",a,6.05,91888.36958227314,2112,
3042,45663905997,[shoe shops],e,0.48,866114.3649104863,2114,
3043,69123307057,"[digital goods: books, movies, music]",a,6.95,180156.163579692,2118,
3044,62607401721,[tent and awning shops],a,6.26,2851845.3745735,2118,
3045,55123279982,"[computer programming , data processing, and integrated systems design services]",a,6.45,215894.7816425913,2122,
3046,55597122840,"[florists supplies, nursery stock, and flowers]",d,1.04,954073.8996530218,2122,
3047,37228343237,"[gift, card, novelty, and souvenir shops]",c,2.01,31870.870910081503,2123,
3048,56559128138,[motor vehicle supplies and new parts],b,4.92,554766.290174346,2130,
3049,26063968667,"[florists supplies, nursery stock, and flowers]",a,6.6,488202.2036772476,2134,
3050,42368556376,"[florists supplies, nursery stock, and flowers]",c,2.26,484170.08672027016,2137,
3051,57772891398,[health and beauty spas],a,6.05,805727.0584484348,2150,
3052,64040663159,"[digital goods: books, movies, music]",c,2.09,72759.97286320273,2151,
3053,57480173036,[health and beauty spas],a,6.55,624708.4804245223,2155,
3054,11199348915,[health and beauty spas],b,4.1,1252125.8837894981,2160,
3055,92075595936,"[digital goods: books, movies, music]",a,5.69,228048.13671645225,2161,
3056,64384611134,"[digital goods: books, movies, music]",c,2.59,227833.38405446472,2166,
3057,50423424106,[bicycle shops - sales and service],c,1.77,166096.11578517,2169,
3058,59615752944,"[stationery, office supplies and printing and writing paper]",b,3.86,807612.8598857552,2170,
3059,67915848101,[health and beauty spas],c,2.25,835741.0243029256,2171,
3060,25824799381,"[opticians, optical goods, and eyeglasses]",b,4.5,465023.6961360998,2178,
3061,74220937512,"[music shops - musical instruments, pianos, and sheet music]",b,4.38,165220.72780668747,2188,
3062,28896046710,"[computers, computer peripheral equipment, and software]",a,6.75,879677.6521609828,2196,
3063,16165222459,"[computer programming , data processing, and integrated systems design services]",b,3.99,661853.9143730009,2198,
3064,33495932835,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",b,4.69,426934.3571650313,2205,
3065,96644705620,[artist supply and craft shops],c,2.65,1314505.6247981933,2208,
3066,90025866810,"[computer programming , data processing, and integrated systems design services]",a,5.97,218741.61393805742,2210,
3067,74155418313,[motor vehicle supplies and new parts],b,3.61,683300.4952291178,2212,
3068,25273270711,[motor vehicle supplies and new parts],a,5.55,829506.53237063,2218,
3069,29063380341,"[computer programming , data processing, and integrated systems design services]",a,6.38,555224.0616166168,2224,
3070,43301018611,"[computers, computer peripheral equipment, and software]",b,4.17,659909.0876734799,2237,
3071,20717993088,[motor vehicle supplies and new parts],a,6.69,423343.07288268115,2244,
3072,77149983383,"[florists supplies, nursery stock, and flowers]",a,6.23,857176.922164472,2249,
3073,63032122101,"[watch, clock, and jewelry repair shops]",a,5.81,395065.1806427283,2252,
3074,37243721612,"[gift, card, novelty, and souvenir shops]",b,4.94,83034.78315868787,2257,
3075,92980848589,"[books, periodicals, and newspapers]",a,6.86,738765.7088508774,2271,
3076,47529937246,"[books, periodicals, and newspapers]",c,2.85,839397.2594908945,2272,
3077,34190774918,[health and beauty spas],a,6.5,228434.43668750802,2273,
3078,21793603759,"[cable, satellite, and other pay television and radio services]",c,1.83,226355.41591921292,2273,
3079,32894483068,"[computers, computer peripheral equipment, and software]",a,6.91,679787.5820587391,2274,
3080,26267439458,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",c,2.75,489101.9687035767,2281,
3081,51808433866,"[florists supplies, nursery stock, and flowers]",b,3.59,1037284.7250402602,2286,
3082,41827752591,"[gift, card, novelty, and souvenir shops]",b,3.94,249767.87579002228,2287,
3083,92696023351,"[computer programming , data processing, and integrated systems design services]",b,5.02,575190.1738868881,2289,
3084,41216931608,"[digital goods: books, movies, music]",b,3.67,202321.03468010802,2296,
3085,19575005485,"[opticians, optical goods, and eyeglasses]",b,3.76,140532.2810854252,2296,
3086,39135845322,[shoe shops],a,6.58,233237.177678007,2299,
3087,19465180165,[shoe shops],a,6.73,288791.59340739436,2300,
3088,76251945060,[health and beauty spas],b,4.24,1113168.889378156,2306,
3089,19836429553,"[books, periodicals, and newspapers]",b,4.4,377660.5955670675,2314,
3090,27109170541,"[opticians, optical goods, and eyeglasses]",b,4.23,975515.2200524653,2317,
3091,73055550807,"[computer programming , data processing, and integrated systems design services]",c,1.98,229576.27044587908,2318,
3092,47218919992,[shoe shops],a,6.84,116468.76427570892,2320,
3093,75664480997,"[computers, computer peripheral equipment, and software]",c,3.07,1168358.202777658,2326,
3094,14639241847,"[computers, computer peripheral equipment, and software]",c,2.27,701670.4534989863,2328,
3095,44915049915,"[computer programming , data processing, and integrated systems design services]",c,2.45,703319.6715608279,2330,
3096,88795682549,"[books, periodicals, and newspapers]",a,5.6,931915.7436347061,2331,
3097,15130143460,"[computers, computer peripheral equipment, and software]",b,3.13,1405686.8090067701,2336,
3098,25819356184,[artist supply and craft shops],a,6.2,1053955.0755823213,2338,
3099,54097385985,[health and beauty spas],b,3.87,1316874.0132194904,2338,
3100,66118124566,"[digital goods: books, movies, music]",a,6.51,244514.3688912604,2345,
3101,55325186693,"[gift, card, novelty, and souvenir shops]",b,4.44,215421.3931508091,2352,
3102,82426950076,"[books, periodicals, and newspapers]",c,2.47,775032.7613704992,2353,
3103,68289707002,[shoe shops],c,2.7,356436.00432943733,2359,
3104,35664226523,"[florists supplies, nursery stock, and  flowers]",a,6.4,532997.9305316624,2361,
3105,92413760084,[health and beauty spas],c,2.99,1358623.5951723766,2365,
3106,32551640842,[motor vehicle supplies and new parts],a,6.59,880324.1063829738,2370,
3107,42217736449,[shoe shops],b,4.38,992442.7082881463,2371,
3108,20606594082,"[antique shops - sales, repairs, and restoration services]",c,2.56,516415.13695595646,2372,
3109,46600268436,[motor vehicle supplies and new parts],a,5.88,454410.45623204805,2374,
3110,79359610588,"[music shops - musical instruments, pianos, and sheet music]",c,2.71,1172589.6350745251,2374,
3111,26510188921,"[florists supplies, nursery stock, and flowers]",c,2.85,713866.9810201558,2382,
3112,43711175854,"[lawn and garden supply outlets, including nurseries]",a,6.65,640608.3351975533,2383,
3113,79710547245,[health and beauty spas],a,5.64,909438.7374128753,2386,
3114,32329455050,[health  and beauty spas],b,3.44,680506.8684608883,2393,
3115,92284330384,"[florists supplies, nursery stock, and flowers]",a,6.2,711937.7068234523,2393,
3116,74369182597,"[florists supplies, nursery stock, and flowers]",a,6.15,798208.0445934583,2393,
3117,93260930990,[telecom],b,3.15,8955888.126991978,2402,32.51961891291538
3118,17055065679,"[computers, computer peripheral equipment, and software]",b,3.71,1204258.9602797749,2415,
3119,28556213345,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",b,4.8,629897.2210497364,2424,
3120,33337260688,"[digital goods: books, movies, music]",a,6.02,211232.23402524256,2425,
3121,62580273150,"[music shops - musical instruments, pianos, and sheet music]",a,6.41,1262029.9302807145,2428,
3122,52794670013,[health and beauty spas],a,5.86,1404359.0241552996,2436,
3123,25706310514,"[books, periodicals, and newspapers]",c,2.51,1190697.1551638336,2437,
3124,83323591742,"[florists supplies, nursery stock, and flowers]",b,4.18,1116894.9757906648,2442,
3125,78522984877,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",a,5.57,422430.4498747073,2443,
3126,11437621158,[motor vehicle supplies and new parts],b,4.53,622568.0180018961,2446,
3127,27585113425,"[antique shops - sales, repairs, and restoration services]",a,6.8,531898.6967777576,2446,
3128,14583462783,[health and beauty spas],a,5.81,1161488.7703673118,2457,
3129,40201093869,"[computer programming , data processing, and integrated systems design services]",a,6.23,612800.7211908166,2459,
3130,30415756696,"[music shops - musical instruments, pianos, and sheet music]",c,1.7,1254119.4065257343,2474,
3131,73508037595,[health and beauty spas],c,2.61,246882.88299291313,2478,
3132,15367144876,[health and beauty spas],a,5.95,237044.31954878385,2485,
3133,52323926070,"[computers, computer peripheral equipment, and software]",d,0.73,1009342.6833519978,2501,
3134,27047988248,"[watch, clock, and jewelry repair shops]",a,6.14,382407.580644613,2504,
3135,78213188724,"[florists supplies, nursery stock, and flowers]",a,5.52,569470.4172797105,2509,
3136,10487253336,[artist supply  and craft shops],b,3.92,1125825.3599331772,2511,
3137,22019664345,[motor vehicle supplies and new parts],a,6.63,476655.9104895499,2513,
3138,22474703869,"[florists supplies, nursery stock, and flowers]",c,1.57,754597.1097214888,2519,
3139,78535319267,"[watch, clock, and jewelry repair shops]",a,6.48,45701.16212110067,2520,
3140,33651513345,"[florists supplies, nursery stock, and flowers]",a,6.0,942344.9357789119,2524,
3141,96834893748,"[equipment, tool, furniture,  and appliance rent al and leasing]",c,2.64,90112.91687553858,2525,
3142,40938677569,"[watch, clock, and jewelry repair shops]",a,6.53,146007.86564360326,2530,
3143,40453061481,"[stationery, office supplies and printing and writing paper]",b,3.41,1249280.0746123507,2533,
3144,85528480784,"[gift, card, novelty, and souvenir shops]",c,2.91,190977.31440718754,2534,
3145,31169432936,[shoe shops],b,3.42,847286.009040286,2553,
3146,95488505807,"[digital goods: books, movies, music]",a,5.58,216944.5924735739,2560,
3147,39060546194,"[books, periodicals, and newspapers]",a,6.09,1248439.2985959759,2561,
3148,99022808555,"[lawn and  garden supply outlets, including nurseries]",a,5.99,825114.8958510486,2564,
3149,44126901587,"[watch, clock, and jewelry repair shops]",a,6.45,296530.1575071868,2567,
3150,25069678029,[health and beauty spas],c,2.0,1232806.31670054,2571,
3151,55958301764,"[computer programming , data processing, and integrated systems design services]",b,4.99,769389.8856808189,2571,
3152,60023412760,"[music shops -  musical instruments, pianos, and sheet music]",a,6.22,1338440.901498396,2575,
3153,24094430920,"[computer programming , data processing, and integrated systems design services]",a,6.65,397626.4511087695,2587,
3154,90348927972,"[florists supplies, nursery stock, and flowers]",a,5.67,965452.5314517628,2595,
3155,12014115545,"[gift, card, novelty, and souvenir shops]",a,6.35,230305.5488373637,2600,
3156,93606772530,"[stationery, office supplies and printing and writing paper]",d,1.21,1317230.5059715158,2613,
3157,43006743995,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",b,4.83,224407.33736728758,2613,
3158,23144747020,"[opticians, optical goods, and eyeglasses]",c,2.92,116945.06134879342,2625,
3159,32946666313,"[computers, computer peripheral equipment, and software]",a,5.83,1582756.4913277691,2628,
3160,35367341543,"[gift, card, novelty, and souvenir shops]",a,6.4,289097.5545985697,2632,
3161,71787414647,"[furniture, home furnishings and  equipment shops,  and manufacturers, except appliances]",a,6.05,457222.46803056705,2645,
3162,14965232967,"[music shops - musical instruments, pianos, and sheet music]",a,5.87,878080.3475264701,2646,
3163,97264771172,"[florists supplies, nursery stock, and flowers]",a,6.53,795083.8512791283,2663,
3164,92308095254,"[gift, card, novelty, and souvenir shops]",a,6.53,198813.48387484727,2675,
3165,65426342453,"[florists supplies, nursery stock, and flowers]",b,3.53,1001077.6780881735,2678,
3166,34095207240,"[gift, card, novelty, and souvenir shops]",b,4.69,190476.15555924244,2686,
3167,43188424684,"[watch, clock, and jewelry repair shops]",c,2.37,239823.8430446683,2686,
3168,29625244690,"[books, periodicals, and newspapers]",a,6.01,1289908.2710147887,2697,
3169,11355018654,[shoe shops],a,6.24,656366.8711395292,2700,
3170,97886307095,"[stationery, office supplies and printing and writing paper]",a,6.48,663307.8272840711,2700,
3171,27888724678,"[stationery, office supplies and printing and writing paper]",b,4.86,1361019.9901766349,2702,
3172,63105795563,[artist supply and craft shops],a,5.94,826877.7072821155,2712,
3173,87404274320,"[computers, computer peripheral equipment, and software]",b,3.33,1343145.8251500346,2716,
3174,24989367414,"[music  shops - musical instruments, pianos, and sheet music]",a,6.67,1356542.626626796,2718,
3175,76078244980,[bicycle shops - sales and service],b,4.97,2800786.3489154154,2719,
3176,90320801414,"[cable, satellite, and other pay television and radio services]",a,6.06,215121.84580858782,2731,
3177,20569508100,[bicycle shops - sales and service],a,6.05,204294.52422474648,2736,
3178,57083783235,[tent and awning shops],a,5.97,37845.263600381026,2738,
3179,70088042348,"[books, periodicals, and newspapers]",b,3.5,1005092.9431418232,2746,
3180,65134002757,"[stationery, office supplies and printing and writing paper]",d,0.85,1051728.8373055167,2763,
3181,83271526845,[bicycle shops - sales and service],b,4.76,139133.06055214125,2764,
3182,61242800720,"[cable, satellite, and other pay television and radio services]",b,3.39,212552.755319692,2770,
3183,69934752604,"[watch, clock, and jewelry repair shops]",a,6.57,154987.51234673953,2772,
3184,58321530622,[shoe shops],b,3.19,1374360.89578588,2774,
3185,20594162542,"[computers, computer peripheral equipment, and software]",c,3.06,556135.5986020691,2777,
3186,72724420494,"[digital goods: books, movies, music]",b,4.27,142240.10703628263,2780,
3187,77090965820,"[florists supplies, nursery stock, and flowers]",c,3.0,1053914.9578020158,2780,
3188,89022505272,[shoe shops],a,5.93,440271.1857756804,2781,
3189,33163130598,"[books, periodicals, and newspapers]",a,5.64,1014701.5605485465,2782,
3190,61634218640,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",c,2.86,702492.9008527481,2786,
3191,54327105512,[health and beauty spas],a,5.58,570669.9830872206,2809,
3192,85574524327,"[books, periodicals, and newspapers]",a,6.34,1353015.2387211227,2811,
3193,61619924340,[shoe shops],c,2.83,1377509.4747215316,2829,
3194,67283489810,"[music shops - musical instruments, pianos, and sheet music]",d,1.07,936756.8838698462,2830,
3195,14246432250,[artist supply and craft shops],a,6.61,865152.7249379011,2832,
3196,75131910841,"[watch, clock, and jewelry repair shops]",a,6.67,247839.06230393203,2832,
3197,99514198047,"[computers, computer peripheral equipment, and software]",d,1.37,1420621.6081724395,2834,
3198,66257020651,"[digital goods: books, movies, music]",a,5.56,245245.3925220533,2838,
3199,41450604292,"[computer programming , data processing, and integrated systems design services]",b,4.94,711103.4056585944,2858,
3200,75238031489,[artist supply and  craft shops],c,2.55,886257.4451470363,2867,
3201,43696313879,"[cable, satellite, and other pay television and radio  services]",b,3.27,231582.671318946,2870,
3202,80701973278,[shoe shops],a,6.11,1156917.5341211215,2871,
3203,70893725439,[shoe shops],a,5.56,1219323.7212572824,2879,
3204,20939962818,"[opticians, optical goods, and eyeglasses]",c,2.59,995528.4059481611,2882,
3205,59589609053,"[antique shops - sales, repairs, and restoration services]",c,2.22,433152.1525737464,2885,
3206,34459028045,"[stationery,  office supplies and printing and writing paper]",a,6.05,1082603.1270659687,2894,
3207,90404167929,"[antique shops - sales, repairs, and restoration services]",d,0.8,413611.8138096875,2902,
3208,75881121130,"[music shops - musical instruments, pianos, and sheet music]",a,6.14,273813.80103053345,2905,
3209,46877655150,"[books, periodicals,  and newspapers]",b,4.97,1181459.8114029635,2910,
3210,91630014920,[shoe shops],a,5.51,956658.8801405694,2926,
3211,34082818630,"[digital goods: books, movies, music]",a,6.86,256226.85133254592,2941,
3212,22155114860,"[computers, computer peripheral equipment, and software]",b,4.46,606595.8979808489,2969,
3213,92428831060,"[cable, satellite, and other pay television and radio services]",a,6.04,230093.6618252363,2972,
3214,33064796871,"[computer programming , data processing, and integrated systems design services]",b,3.75,889989.4138761961,2978,
3215,34059083860,"[books, periodicals, and newspapers]",a,5.61,161935.34835260452,2978,
3216,34398628767,"[florists supplies, nursery stock, and flowers]",b,3.15,1122148.1486943325,2979,
3217,31322181845,"[cable, satellite, and other pay television and radio services]",e,0.31,235748.16000293515,2983,
3218,67691683330,[shoe shops],c,1.47,1447145.041100539,2983,
3219,62981771325,[motor vehicle supplies and new parts],b,4.0,367380.27354317106,2984,
3220,91960562098,"[computers, computer peripheral equipment, and software]",c,1.85,868553.9826396834,2987,
3221,43719937438,"[cable, satellite, and other pay television and radio services]",b,5.01,296105.81038649,2988,
3222,15790540567,"[computers, computer peripheral equipment, and software]",a,5.87,870579.110167671,2992,
3223,26008308191,"[books, periodicals, and newspapers]",b,3.37,756531.4025575939,2993,
3224,99467302626,"[stationery, office supplies and printing and writing paper]",a,6.35,1147017.7815555986,2999,
3225,49167531725,"[digital goods: books, movies, music]",a,6.42,156958.37355901356,3014,
3226,19111577631,"[opticians, optical goods, and eyeglasses]",a,6.54,1070925.6085748633,3016,
3227,17431888602,[shoe shops],b,4.27,1486738.4710357843,3016,
3228,60070647768,[artist supply and craft shops],c,1.92,1376126.1649582568,3023,
3229,31969420866,"[computer programming , data processing, and integrated systems design services]",c,2.69,601955.6362074659,3024,
3230,10142254217,"[cable, satellite, and other pay television and radio services]",b,4.22,118356.1460726035,3036,
3231,16587082018,"[cable, satellite, and other pay television and radio services]",a,6.29,241749.6024512349,3049,
3232,74690260858,"[gift, card, novelty, and souvenir shops]",c,1.41,169979.31387902418,3050,
3233,83935353706,[health and beauty spas],b,4.22,579664.288739225,3053,
3234,45151159881,"[books, periodicals, and newspapers]",c,1.58,739871.5140891637,3056,
3235,59067200778,"[digital goods: books, movies, music]",a,5.55,213705.34616621307,3056,
3236,96513857365,"[books, periodicals, and newspapers]",a,6.03,483844.24036439444,3061,
3237,52569909432,"[antique shops - sales, repairs, and restoration services]",a,6.26,217896.91872486926,3066,
3238,78091331382,[shoe shops],b,3.72,1488740.079200696,3067,
3239,92636306985,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",a,6.69,530274.5405967751,3068,
3240,73980410353,[artist supply and craft shops],c,2.35,920898.6071084078,3086,
3241,42807026185,[shoe shops],c,2.36,1249054.6028945225,3090,
3242,86591172660,"[gift, card, novelty, and souvenir shops]",b,4.14,342509.520106129,3096,
3243,31630375469,[motor vehicle supplies and new parts],d,1.08,821532.9498688839,3097,
3244,48981211054,"[computers, computer peripheral equipment, and software]",a,6.68,940288.8013098915,3106,
3245,88230622213,"[computers, computer peripheral equipment, and software]",a,5.81,617989.2720271983,3130,
3246,47644196714,[motor vehicle supplies and new parts],c,1.89,1172541.3912879643,3134,
3247,84057522285,"[florists supplies, nursery stock,  and flowers]",a,6.77,1415172.4049863112,3136,
3248,75393511037,"[gift, card, novelty, and souvenir shops]",c,2.26,23819.65394589607,3139,
3249,48534842833,"[gift, card, novelty, and souvenir shops]",b,3.68,281143.11805504013,3157,
3250,46533246372,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",a,6.73,686705.0619806516,3157,
3251,58688453868,"[digital goods: books, movies, music]",b,4.4,222306.08785598885,3158,
3252,27288001271,[artist supply and craft shops],b,3.29,1412027.0571660823,3160,
3253,86010199872,"[computer programming , data processing, and integrated systems design services]",c,2.4,622551.65868429,3169,
3254,39368471973,"[computer programming , data processing, and integrated systems design services]",c,1.98,647986.9395287429,3182,
3255,51515623602,"[florists supplies, nursery stock, and flowers]",a,5.59,713222.1096784638,3182,
3256,72539760068,"[lawn and garden supply outlets, including nurseries]",b,4.9,693656.2643240365,3185,
3257,27975606844,"[computers, computer peripheral equipment, and software]",a,5.99,644112.883898768,3185,
3258,53237353758,[artist supply and craft shops],a,6.97,956331.2249905773,3185,
3259,21615741041,"[watch, clock, and jewelry repair shops]",a,6.78,180417.55752111936,3185,
3260,22997201471,[health and beauty spas],c,2.36,1224725.6511683995,3193,
3261,79830510987,"[books, periodicals, and newspapers]",a,6.61,1037959.1508580516,3195,
3262,16119907679,"[lawn and garden supply outlets, including nurseries]",c,2.74,1044707.028522539,3209,
3263,69696627033,[bicycle shops - sales and service],a,5.61,239178.98148459726,3217,
3264,82786382916,"[cable, satellite, and other pay television and radio services]",c,2.08,125801.66436579738,3226,
3265,22658353530,[artist supply and craft shops],c,1.73,923884.1315997144,3229,
3266,90994364089,[motor vehicle supplies and new parts],a,6.71,1004831.2442543189,3233,
3267,55955609006,"[cable, satellite, and other pay television and radio services]",b,3.52,383285.25255246146,3234,
3268,60539272146,"[antique shops - sales, repairs, and restoration services]",d,0.81,700392.9778679097,3255,
3269,10023283211,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",e,0.18,703277.7114509278,3261,
3270,58377425534,[artist supply and craft shops],b,4.48,1468597.2674246568,3263,
3271,90984790127,"[digital goods: books, movies, music]",a,6.44,348265.32986159506,3277,
3272,81246943924,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",a,5.99,565561.7532859739,3281,
3273,30417042223,"[music shops - musical instruments, pianos, and sheet music]",b,4.98,1080547.7882131534,3287,
3274,86174823628,"[florists supplies, nursery stock, and flowers]",c,2.95,1094690.6907245442,3290,
3275,54429225092,"[gift, card, novelty, and souvenir shops]",a,6.57,178497.91145376922,3296,
3276,71357650211,[artist supply and craft shops],c,2.39,962296.2206871086,3309,
3277,44631836704,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",b,5.07,444799.02182169666,3309,
3278,90672655190,"[florists supplies, nursery stock, and flowers]",b,3.65,735096.6708676543,3313,
3279,96111981432,[tent and awning shops],d,1.23,90544.356259745,3316,
3280,52606147371,[shoe shops],b,3.99,1059057.694312679,3316,
3281,26643842396,"[cable, satellite, and other pay television and radio services]",c,2.73,521397.0,3321,
3282,32451620193,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",a,5.92,721030.6773264774,3331,
3283,72231375027,"[computers, computer peripheral equipment, and software]",a,6.87,986226.7625610197,3333,
3284,74589998324,"[stationery, office supplies and printing and writing paper]",a,6.8,1257978.0385628822,3338,
3285,41502716433,[motor vehicle supplies and  new parts],b,4.81,1042694.5420847817,3342,
3286,51321276923,"[antique shops - sales, repairs, and restoration services]",b,3.96,498594.82216541935,3343,
3287,96554417129,[tent and awning shops],a,6.66,140262.2789475402,3348,
3288,33138327540,[shoe shops],b,4.78,551205.4207463448,3353,
3289,48854820141,"[gift, card, novelty, and souvenir shops]",b,3.57,49821.855282314544,3354,
3290,27086915609,[motor vehicle supplies and new parts],b,4.04,641943.7613024025,3358,
3291,20520680348,"[florists supplies, nursery stock, and flowers]",a,6.77,1118887.373148386,3369,
3292,73895811023,"[computer programming , data processing, and integrated systems design  services]",a,5.51,336332.1480406995,3375,
3293,77595119441,"[watch, clock, and jewelry repair shops]",c,1.55,507787.4294260839,3381,
3294,22840936261,"[digital goods: books, movies, music]",a,6.42,118550.43616685939,3392,
3295,92598420603,"[lawn and garden supply outlets, including nurseries]",b,3.44,737785.2461425544,3395,
3296,57699602880,"[stationery, office supplies and printing and writing paper]",a,5.96,2533926.861427785,3402,
3297,10618089367,"[stationery, office supplies and printing and writing paper]",b,4.01,1281450.3672299318,3412,
3298,55094723224,"[computer programming , data processing, and integrated systems design services]",c,1.84,347916.45700323523,3412,
3299,73731446835,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",b,3.21,443673.43040958024,3415,
3300,95431176007,"[computer programming , data processing, and integrated systems design services]",a,6.73,1026943.1463127817,3417,
3301,41315101616,"[antique shops - sales, repairs, and restoration services]",b,5.05,249271.79909540297,3418,
3302,30385986557,"[digital goods: books, movies, music]",c,1.82,358379.3813228725,3426,
3303,60813622669,"[computer programming , data processing, and integrated systems design services]",a,6.67,1021501.0540382138,3432,
3304,82298341051,"[lawn and garden supply outlets, including nurseries]",b,4.73,1105535.0663865514,3435,
3305,46953117138,[health and beauty spas],b,3.74,1309412.6145138766,3443,
3306,77013874702,[tent and awning shops],a,5.8,46591.389844267884,3449,
3307,10714068705,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",c,2.51,435524.6615157326,3452,
3308,85765359302,"[digital goods: books, movies, music]",b,4.79,122962.57975781945,3458,
3309,17950989709,[health and beauty spas],a,5.74,1327036.6701279606,3464,
3310,85362139954,[shoe shops],a,6.14,1463632.673713998,3468,
3311,11173270682,"[computer programming , data processing, and integrated systems design services]",d,1.26,690989.4281970692,3470,
3312,75902032169,[motor vehicle supplies and new parts],b,3.47,916160.2890020395,3475,
3313,22718657980,"[lawn and garden supply outlets, including nurseries]",a,5.91,1116730.4777483419,3482,
3314,93894215354,"[opticians, optical goods, and eyeglasses]",c,2.18,760205.4187774137,3496,
3315,43671774465,"[computer programming , data processing, and integrated systems design services]",a,6.3,521927.96907158097,3499,
3316,41747634618,"[computer programming , data processing, and integrated systems design services]",c,2.86,1062100.9525939191,3504,
3317,60150317439,"[watch, clock, and jewelry repair shops]",a,6.06,205774.11789283928,3520,
3318,62464569593,"[digital goods: books, movies, music]",d,1.06,246473.7676485902,3544,
3319,49640494725,[bicycle shops - sales and service],b,3.19,387873.52085821796,3544,
3320,75566438995,"[books, periodicals, and newspapers]",a,6.56,568923.5272056026,3549,
3321,16388802220,"[gift, card, novelty, and souvenir shops]",a,5.72,130223.72494419402,3568,
3322,46564887665,"[computers, computer peripheral equipment, and software]",c,2.65,1075771.6330711176,3577,
3323,37662781564,"[lawn and garden supply outlets, including nurseries]",b,3.2,953666.3483563557,3588,
3324,59450324455,[motor vehicle supplies and new parts],b,4.84,457819.02017809957,3588,
3325,17945458645,[shoe  shops],b,4.21,529801.5069835655,3593,
3326,56796971172,[shoe shops],a,5.81,1477053.3075688619,3602,
3327,57021295485,"[cable, satellite, and other pay television and radio services]",a,5.75,285634.7623013852,3610,
3328,70920423684,"[digital goods: books, movies, music]",a,5.85,190792.7857063059,3617,
3329,77505747217,"[computer programming , data processing, and integrated systems design services]",b,5.05,722104.7314486012,3629,
3330,35927874515,[shoe shops],a,5.85,868627.3531106012,3630,
3331,56762458844,"[opticians, optical goods, and eyeglasses]",a,6.08,213770.69305559553,3634,
3332,46970913786,[motor vehicle supplies and new parts],a,6.12,672603.7823918017,3635,
3333,70223714517,"[computers, computer peripheral equipment, and software]",b,3.51,1097437.027936461,3649,
3334,13830448327,"[digital goods: books, movies, music]",a,5.62,250988.54876697937,3652,
3335,25078409316,"[florists  supplies, nursery stock, and flowers]",a,6.6,535652.2674992174,3654,
3336,71761786483,[shoe  shops],c,2.84,1488195.257522546,3663,
3337,47874674591,"[furniture, home furnishings and equipment shops, and manufacturers, except appliances]",a,6.33,777999.6780746994,3672,
3338,78327477486,"[lawn and garden supply outlets, including nurseries]",c,1.47,1174030.3394248663,3677,
3339,27251742541,"[computers, computer peripheral equipment, and software]",a,6.23,1116816.1325322865,3687,
3340,23109950638,"[stationery, office supplies and printing and writing paper]",a,6.98,926601.1182960933,3700,
3341,23692710924,"[florists supplies, nursery stock, and flowers]",a,5.61,1099165.5465329848,3707,
3342,15625166573,"[digital goods: books, movies, music]",b,4.32,193943.93652792374,3714,
3343,77037096829,"[opticians, optical goods, and eyeglasses]",b,3.52,334132.1867566917,3719,
3344,49839448838,"[music shops - musical instruments, pianos, and sheet music]",c,1.85,350909.57656384073,3722,
3345,91772719127,[artist supply and craft shops],a,5.68,184329.0083659297,3723,
3346,18303734841,[health and beauty spas],a,6.61,1049286.5383955822,3723,
3347,89933762267,"[gift, card, novelty, and souvenir shops]",a,6.42,135719.6399688079,3735,
3348,16288327194,"[computers, computer  peripheral equipment, and software]",a,6.92,1652800.8651289998,3737,
3349,45946543693,[health and beauty spas],a,6.98,1411257.5827208038,3745,
3350,81583941068,"[computer programming , data processing, and integrated  systems design services]",c,3.04,1118093.235866852,3745,
3351,68209747287,[artist supply and craft shops],b,4.51,1139293.48698343,3749,
3352,79070278461,"[gift, card, novelty, and souvenir shops]",c,2.75,139608.65100520581,3761,
3353,95274025676,"[digital goods: books, movies, music]",b,3.39,319707.33121558017,3779,
3354,46674437504,"[computers, computer peripheral equipment, and software]",b,4.61,1138879.5363798519,3780,
